Month,Region_x,Channel,Marketing Spend (€),Competitor Sales Jacquet (€),Competitor Sales La Boulangère (€),Region_y,Sales Channel,Product Type,Units Sold,Revenue (€),ROI
2023-11-01,Paris,Retail,25000,105000,90000,South France,Membership,Brown,1700,8500,-0.66
2023-11-01,Paris,Retail,25000,105000,90000,South France,Membership,Multigrain,1500,7500,-0.7
2023-11-01,Paris,Retail,25000,105000,90000,South France,Retail,White,3500,14000,-0.44
2023-11-01,Paris,Retail,25000,105000,90000,South France,Retail,Brown,3100,12400,-0.504
2023-11-01,Paris,Retail,25000,105000,90000,South France,Retail,Multigrain,2600,10400,-0.584
2023-11-01,South France,Online,10000,45000,40000,Paris,Online,White,2300,11500,0.15
2023-11-01,South France,Online,10000,45000,40000,Paris,Online,Brown,2000,10000,0.0
2023-11-01,South France,Online,10000,45000,40000,Paris,Online,Multigrain,1700,8500,-0.15
2023-11-01,South France,Online,10000,45000,40000,Paris,Membership,White,2700,13500,0.35
2023-11-01,South France,Online,10000,45000,40000,Paris,Membership,Brown,2400,12000,0.2
2023-11-01,South France,Online,10000,45000,40000,Paris,Membership,Multigrain,2100,10500,0.05
2023-11-01,South France,Online,10000,45000,40000,Paris,Retail,White,5500,22000,1.2
2023-11-01,South France,Online,10000,45000,40000,Paris,Retail,Brown,4800,19200,0.92
2023-11-01,South France,Online,10000,45000,40000,Paris,Retail,Multigrain,4000,16000,0.6
2023-11-01,South France,Online,10000,45000,40000,South France,Online,White,1600,8000,-0.2
2023-11-01,South France,Online,10000,45000,40000,South France,Online,Brown,1400,7000,-0.3
2023-11-01,South France,Online,10000,45000,40000,South France,Online,Multigrain,1200,6000,-0.4
2023-11-01,South France,Online,10000,45000,40000,South France,Membership,White,1900,9500,-0.05
2023-11-01,South France,Online,10000,45000,40000,South France,Membership,Brown,1700,8500,-0.15
2023-11-01,South France,Online,10000,45000,40000,South France,Membership,Multigrain,1500,7500,-0.25
2023-11-01,South France,Online,10000,45000,40000,South France,Retail,White,3500,14000,0.4
2023-11-01,South France,Online,10000,45000,40000,South France,Retail,Brown,3100,12400,0.24
2023-11-01,South France,Online,10000,45000,40000,South France,Retail,Multigrain,2600,10400,0.04
2023-11-01,South France,Membership,12000,50000,45000,Paris,Online,White,2300,11500,-0.041666666666666664
2023-11-01,South France,Membership,12000,50000,45000,Paris,Online,Brown,2000,10000,-0.16666666666666666
2023-11-01,South France,Membership,12000,50000,45000,Paris,Online,Multigrain,1700,8500,-0.2916666666666667
2023-11-01,South France,Membership,12000,50000,45000,Paris,Membership,White,2700,13500,0.125
2023-11-01,South France,Membership,12000,50000,45000,Paris,Membership,Brown,2400,12000,0.0
2023-11-01,South France,Membership,12000,50000,45000,Paris,Membership,Multigrain,2100,10500,-0.125
2023-11-01,South France,Membership,12000,50000,45000,Paris,Retail,White,5500,22000,0.8333333333333334
2023-11-01,South France,Membership,12000,50000,45000,Paris,Retail,Brown,4800,19200,0.6
2023-11-01,South France,Membership,12000,50000,45000,Paris,Retail,Multigrain,4000,16000,0.3333333333333333
2023-11-01,South France,Membership,12000,50000,45000,South France,Online,White,1600,8000,-0.3333333333333333
2023-11-01,South France,Membership,12000,50000,45000,South France,Online,Brown,1400,7000,-0.4166666666666667
2023-11-01,South France,Membership,12000,50000,45000,South France,Online,Multigrain,1200,6000,-0.5
2023-11-01,South France,Membership,12000,50000,45000,South France,Membership,White,1900,9500,-0.20833333333333334
2023-11-01,South France,Membership,12000,50000,45000,South France,Membership,Brown,1700,8500,-0.2916666666666667
2023-11-01,South France,Membership,12000,50000,45000,South France,Membership,Multigrain,1500,7500,-0.375
2023-11-01,South France,Membership,12000,50000,45000,South France,Retail,White,3500,14000,0.16666666666666666
2023-11-01,South France,Membership,12000,50000,45000,South France,Retail,Brown,3100,12400,0.03333333333333333
2023-11-01,South France,Membership,12000,50000,45000,South France,Retail,Multigrain,2600,10400,-0.13333333333333333
2023-11-01,South France,Retail,16000,70000,60000,Paris,Online,White,2300,11500,-0.28125
2023-11-01,South France,Retail,16000,70000,60000,Paris,Online,Brown,2000,10000,-0.375
2023-11-01,South France,Retail,16000,70000,60000,Paris,Online,Multigrain,1700,8500,-0.46875
2023-11-01,South France,Retail,16000,70000,60000,Paris,Membership,White,2700,13500,-0.15625
2023-11-01,South France,Retail,16000,70000,60000,Paris,Membership,Brown,2400,12000,-0.25
2023-11-01,South France,Retail,16000,70000,60000,Paris,Membership,Multigrain,2100,10500,-0.34375
2023-11-01,South France,Retail,16000,70000,60000,Paris,Retail,White,5500,22000,0.375
2023-11-01,South France,Retail,16000,70000,60000,Paris,Retail,Brown,4800,19200,0.2
2023-11-01,South France,Retail,16000,70000,60000,Paris,Retail,Multigrain,4000,16000,0.0
2023-11-01,South France,Retail,16000,70000,60000,South France,Online,White,1600,8000,-0.5
2023-11-01,South France,Retail,16000,70000,60000,South France,Online,Brown,1400,7000,-0.5625
2023-11-01,South France,Retail,16000,70000,60000,South France,Online,Multigrain,1200,6000,-0.625
2023-11-01,South France,Retail,16000,70000,60000,South France,Membership,White,1900,9500,-0.40625
2023-11-01,South France,Retail,16000,70000,60000,South France,Membership,Brown,1700,8500,-0.46875
2023-11-01,South France,Retail,16000,70000,60000,South France,Membership,Multigrain,1500,7500,-0.53125
2023-11-01,South France,Retail,16000,70000,60000,South France,Retail,White,3500,14000,-0.125
2023-11-01,South France,Retail,16000,70000,60000,South France,Retail,Brown,3100,12400,-0.225
2023-11-01,South France,Retail,16000,70000,60000,South France,Retail,Multigrain,2600,10400,-0.35
2023-12-01,Paris,Online,17500,77000,67000,Paris,Online,White,2350,11750,-0.32857142857142857
2023-12-01,Paris,Online,17500,77000,67000,Paris,Online,Brown,2050,10250,-0.4142857142857143
2023-12-01,Paris,Online,17500,77000,67000,Paris,Online,Multigrain,1750,8750,-0.5
2023-12-01,Paris,Online,17500,77000,67000,Paris,Membership,White,2750,13750,-0.21428571428571427
2023-12-01,Paris,Online,17500,77000,67000,Paris,Membership,Brown,2450,12250,-0.3
2023-12-01,Paris,Online,17500,77000,67000,Paris,Membership,Multigrain,2150,10750,-0.38571428571428573
2023-12-01,Paris,Online,17500,77000,67000,Paris,Retail,White,5600,22400,0.28
2023-12-01,Paris,Online,17500,77000,67000,Paris,Retail,Brown,4900,19600,0.12
2023-12-01,Paris,Online,17500,77000,67000,Paris,Retail,Multigrain,4100,16400,-0.06285714285714286
2023-12-01,Paris,Online,17500,77000,67000,South France,Online,White,1650,8250,-0.5285714285714286
2023-12-01,Paris,Online,17500,77000,67000,South France,Online,Brown,1450,7250,-0.5857142857142857
2023-12-01,Paris,Online,17500,77000,67000,South France,Online,Multigrain,1250,6250,-0.6428571428571429
2023-12-01,Paris,Online,17500,77000,67000,South France,Membership,White,1950,9750,-0.44285714285714284
2023-12-01,Paris,Online,17500,77000,67000,South France,Membership,Brown,1750,8750,-0.5
2023-12-01,Paris,Online,17500,77000,67000,South France,Membership,Multigrain,1550,7750,-0.5571428571428572
2023-12-01,Paris,Online,17500,77000,67000,South France,Retail,White,3600,14400,-0.17714285714285713
2023-12-01,Paris,Online,17500,77000,67000,South France,Retail,Brown,3200,12800,-0.26857142857142857
2023-12-01,Paris,Online,17500,77000,67000,South France,Retail,Multigrain,2700,10800,-0.38285714285714284
2023-12-01,Paris,Membership,20500,82000,72000,Paris,Online,White,2350,11750,-0.4268292682926829
2023-12-01,Paris,Membership,20500,82000,72000,Paris,Online,Brown,2050,10250,-0.5
2023-12-01,Paris,Membership,20500,82000,72000,Paris,Online,Multigrain,1750,8750,-0.573170731707317
2023-12-01,Paris,Membership,20500,82000,72000,Paris,Membership,White,2750,13750,-0.32926829268292684
2023-12-01,Paris,Membership,20500,82000,72000,Paris,Membership,Brown,2450,12250,-0.4024390243902439
2023-12-01,Paris,Membership,20500,82000,72000,Paris,Membership,Multigrain,2150,10750,-0.47560975609756095
2023-12-01,Paris,Membership,20500,82000,72000,Paris,Retail,White,5600,22400,0.09268292682926829
2023-12-01,Paris,Membership,20500,82000,72000,Paris,Retail,Brown,4900,19600,-0.04390243902439024
2023-12-01,Paris,Membership,20500,82000,72000,Paris,Retail,Multigrain,4100,16400,-0.2
2023-12-01,Paris,Membership,20500,82000,72000,South France,Online,White,1650,8250,-0.5975609756097561
2023-12-01,Paris,Membership,20500,82000,72000,South France,Online,Brown,1450,7250,-0.6463414634146342
2023-12-01,Paris,Membership,20500,82000,72000,South France,Online,Multigrain,1250,6250,-0.6951219512195121
2023-12-01,Paris,Membership,20500,82000,72000,South France,Membership,White,1950,9750,-0.524390243902439
2023-12-01,Paris,Membership,20500,82000,72000,South France,Membership,Brown,1750,8750,-0.573170731707317
2023-12-01,Paris,Membership,20500,82000,72000,South France,Membership,Multigrain,1550,7750,-0.6219512195121951
2023-12-01,Paris,Membership,20500,82000,72000,South France,Retail,White,3600,14400,-0.2975609756097561
2023-12-01,Paris,Membership,20500,82000,72000,South France,Retail,Brown,3200,12800,-0.375609756097561
2023-12-01,Paris,Membership,20500,82000,72000,South France,Retail,Multigrain,2700,10800,-0.47317073170731705
2023-12-01,Paris,Retail,25500,107000,92000,Paris,Online,White,2350,11750,-0.5392156862745098
2023-12-01,Paris,Retail,25500,107000,92000,Paris,Online,Brown,2050,10250,-0.5980392156862745
2023-12-01,Paris,Retail,25500,107000,92000,Paris,Online,Multigrain,1750,8750,-0.6568627450980392
2023-12-01,Paris,Retail,25500,107000,92000,Paris,Membership,White,2750,13750,-0.46078431372549017
2023-12-01,Paris,Retail,25500,107000,92000,Paris,Membership,Brown,2450,12250,-0.5196078431372549
2023-12-01,Paris,Retail,25500,107000,92000,Paris,Membership,Multigrain,2150,10750,-0.5784313725490197
2023-12-01,Paris,Retail,25500,107000,92000,Paris,Retail,White,5600,22400,-0.12156862745098039
2023-12-01,Paris,Retail,25500,107000,92000,Paris,Retail,Brown,4900,19600,-0.23137254901960785
2023-12-01,Paris,Retail,25500,107000,92000,Paris,Retail,Multigrain,4100,16400,-0.3568627450980392
2023-12-01,Paris,Retail,25500,107000,92000,South France,Online,White,1650,8250,-0.6764705882352942
2023-12-01,Paris,Retail,25500,107000,92000,South France,Online,Brown,1450,7250,-0.7156862745098039
2023-12-01,Paris,Retail,25500,107000,92000,South France,Online,Multigrain,1250,6250,-0.7549019607843137
2023-12-01,Paris,Retail,25500,107000,92000,South France,Membership,White,1950,9750,-0.6176470588235294
2023-12-01,Paris,Retail,25500,107000,92000,South France,Membership,Brown,1750,8750,-0.6568627450980392
2023-12-01,Paris,Retail,25500,107000,92000,South France,Membership,Multigrain,1550,7750,-0.696078431372549
2023-12-01,Paris,Retail,25500,107000,92000,South France,Retail,White,3600,14400,-0.43529411764705883
2023-12-01,Paris,Retail,25500,107000,92000,South France,Retail,Brown,3200,12800,-0.4980392156862745
2023-12-01,Paris,Retail,25500,107000,92000,South France,Retail,Multigrain,2700,10800,-0.5764705882352941
2023-12-01,South France,Online,10200,46000,41000,Paris,Online,White,2350,11750,0.15196078431372548
2023-12-01,South France,Online,10200,46000,41000,Paris,Online,Brown,2050,10250,0.004901960784313725
2023-12-01,South France,Online,10200,46000,41000,Paris,Online,Multigrain,1750,8750,-0.14215686274509803
2023-12-01,South France,Online,10200,46000,41000,Paris,Membership,White,2750,13750,0.3480392156862745
2023-12-01,South France,Online,10200,46000,41000,Paris,Membership,Brown,2450,12250,0.20098039215686275
2023-12-01,South France,Online,10200,46000,41000,Paris,Membership,Multigrain,2150,10750,0.05392156862745098
2023-12-01,South France,Online,10200,46000,41000,Paris,Retail,White,5600,22400,1.196078431372549
2023-12-01,South France,Online,10200,46000,41000,Paris,Retail,Brown,4900,19600,0.9215686274509803
2023-12-01,South France,Online,10200,46000,41000,Paris,Retail,Multigrain,4100,16400,0.6078431372549019
2023-12-01,South France,Online,10200,46000,41000,South France,Online,White,1650,8250,-0.19117647058823528
2023-12-01,South France,Online,10200,46000,41000,South France,Online,Brown,1450,7250,-0.28921568627450983
2023-12-01,South France,Online,10200,46000,41000,South France,Online,Multigrain,1250,6250,-0.3872549019607843
2023-12-01,South France,Online,10200,46000,41000,South France,Membership,White,1950,9750,-0.04411764705882353
2023-12-01,South France,Online,10200,46000,41000,South France,Membership,Brown,1750,8750,-0.14215686274509803
2023-12-01,South France,Online,10200,46000,41000,South France,Membership,Multigrain,1550,7750,-0.24019607843137256
2023-12-01,South France,Online,10200,46000,41000,South France,Retail,White,3600,14400,0.4117647058823529
2023-12-01,South France,Online,10200,46000,41000,South France,Retail,Brown,3200,12800,0.2549019607843137
2023-12-01,South France,Online,10200,46000,41000,South France,Retail,Multigrain,2700,10800,0.058823529411764705
2023-12-01,South France,Membership,12200,51000,46000,Paris,Online,White,2350,11750,-0.036885245901639344
2023-12-01,South France,Membership,12200,51000,46000,Paris,Online,Brown,2050,10250,-0.1598360655737705
2023-12-01,South France,Membership,12200,51000,46000,Paris,Online,Multigrain,1750,8750,-0.2827868852459016
2023-12-01,South France,Membership,12200,51000,46000,Paris,Membership,White,2750,13750,0.12704918032786885
2023-12-01,South France,Membership,12200,51000,46000,Paris,Membership,Brown,2450,12250,0.004098360655737705
2023-12-01,South France,Membership,12200,51000,46000,Paris,Membership,Multigrain,2150,10750,-0.11885245901639344
2023-12-01,South France,Membership,12200,51000,46000,Paris,Retail,White,5600,22400,0.8360655737704918
2023-12-01,South France,Membership,12200,51000,46000,Paris,Retail,Brown,4900,19600,0.6065573770491803
2023-12-01,South France,Membership,12200,51000,46000,Paris,Retail,Multigrain,4100,16400,0.3442622950819672
2023-12-01,South France,Membership,12200,51000,46000,South France,Online,White,1650,8250,-0.3237704918032787
2023-12-01,South France,Membership,12200,51000,46000,South France,Online,Brown,1450,7250,-0.4057377049180328
2023-12-01,South France,Membership,12200,51000,46000,South France,Online,Multigrain,1250,6250,-0.48770491803278687
2023-12-01,South France,Membership,12200,51000,46000,South France,Membership,White,1950,9750,-0.20081967213114754
2023-12-01,South France,Membership,12200,51000,46000,South France,Membership,Brown,1750,8750,-0.2827868852459016
2023-12-01,South France,Membership,12200,51000,46000,South France,Membership,Multigrain,1550,7750,-0.36475409836065575
2023-12-01,South France,Membership,12200,51000,46000,South France,Retail,White,3600,14400,0.18032786885245902
2023-12-01,South France,Membership,12200,51000,46000,South France,Retail,Brown,3200,12800,0.04918032786885246
2023-12-01,South France,Membership,12200,51000,46000,South France,Retail,Multigrain,2700,10800,-0.11475409836065574
2023-12-01,South France,Retail,16200,71000,61000,Paris,Online,White,2350,11750,-0.27469135802469136
2023-12-01,South France,Retail,16200,71000,61000,Paris,Online,Brown,2050,10250,-0.36728395061728397
2023-12-01,South France,Retail,16200,71000,61000,Paris,Online,Multigrain,1750,8750,-0.45987654320987653
2023-12-01,South France,Retail,16200,71000,61000,Paris,Membership,White,2750,13750,-0.15123456790123457
2023-12-01,South France,Retail,16200,71000,61000,Paris,Membership,Brown,2450,12250,-0.24382716049382716
2023-12-01,South France,Retail,16200,71000,61000,Paris,Membership,Multigrain,2150,10750,-0.33641975308641975
2023-12-01,South France,Retail,16200,71000,61000,Paris,Retail,White,5600,22400,0.38271604938271603
2023-12-01,South France,Retail,16200,71000,61000,Paris,Retail,Brown,4900,19600,0.20987654320987653
2023-12-01,South France,Retail,16200,71000,61000,Paris,Retail,Multigrain,4100,16400,0.012345679012345678
2023-12-01,South France,Retail,16200,71000,61000,South France,Online,White,1650,8250,-0.49074074074074076
2023-12-01,South France,Retail,16200,71000,61000,South France,Online,Brown,1450,7250,-0.5524691358024691
2023-12-01,South France,Retail,16200,71000,61000,South France,Online,Multigrain,1250,6250,-0.6141975308641975
2023-12-01,South France,Retail,16200,71000,61000,South France,Membership,White,1950,9750,-0.39814814814814814
2023-12-01,South France,Retail,16200,71000,61000,South France,Membership,Brown,1750,8750,-0.45987654320987653
2023-12-01,South France,Retail,16200,71000,61000,South France,Membership,Multigrain,1550,7750,-0.5216049382716049
2023-12-01,South France,Retail,16200,71000,61000,South France,Retail,White,3600,14400,-0.1111111111111111
2023-12-01,South France,Retail,16200,71000,61000,South France,Retail,Brown,3200,12800,-0.20987654320987653
2023-12-01,South France,Retail,16200,71000,61000,South France,Retail,Multigrain,2700,10800,-0.3333333333333333
